filename,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,label
AnupamMishra_2009I._116.wav,27.9203,0.1133904,25.4198,27.43891,30.06688,4.647079,135.0103,242.8191,39.95907,72.86694,0.5296156,0.7209856,0.129834,0.4763446,0.9004202,0.7705863,10.87552,5.325491,5.538283,3.278797,0.2925383,0.923269,31.08369,0.4510023,8.943861,1.134223,16.58638,0.8327159,2.703297,4.1252,0.03237911,1.236927,1.328432,1.028019,6.32509,0.4402426,5.892356,1.261319,28.4919,0.3059592,501.2725,0.272986,1388.917,0.1104165,-92.11992,-0.9902583,1476.059,0.1652631,1045.869,0.2404375,-99.66946,-0.8453604,2464.891,0.08607385,889.892,0.2555932,-103.7114,-0.7773129,-18.99609,-0.3753919,28.93593,0.2703432,0.0130864,1.671872,-0.02304697,-0.6598838,0.4097592,0.6235965,37.91322,0.2578748,9.780364,1.161501,17.89488,0.8124703,2.400839,5.480956,-12.54972,21.22691,-0.0009707514,-0.004711099,0.1382084,3.335804,2.455357,0.2230303,0.1892967,0.179,0.2230448,-21.4595,1.0
BarbaraBlock_2010Z._35.wav,34.3568,0.05329707,32.66035,34.44926,35.34302,2.682671,267.8423,187.6343,10.57141,20.76668,0.7240401,0.9673306,0.1515339,0.3886615,1.529677,1.378143,14.35636,6.038304,10.6235,7.022773,0.3430358,0.9509095,19.95328,0.5750532,-0.3210293,-50.37573,14.96762,0.8788806,-5.303522,-2.300453,0.02445885,0.7768505,1.199421,0.8519705,5.859964,0.5090352,1.657652,6.0269,14.83219,0.9115062,625.2382,0.1969241,1442.523,0.116269,-122.9487,-0.7364566,1562.389,0.1321674,1168.473,0.2445401,-125.3915,-0.6938989,2499.638,0.08147064,1074.184,0.2076415,-127.12,-0.6691575,-8.698606,-0.8739609,18.00752,0.5241672,0.01441443,1.0905,-0.01714143,-0.699271,0.6091905,0.5077622,26.48371,0.3173694,-8.473679,-2.064102,10.97696,1.335096,-13.94559,-0.6337417,-10.39358,18.1857,-0.01249081,-0.002433502,0.1712765,4.016064,2.868852,0.1314286,0.08236306,0.1942857,0.2402295,-22.90501,1.0
BenoitMandelbrot_2010._74.wav,25.64182,0.1749252,21.91978,24.91879,29.50598,7.586201,151.7937,175.2842,60.52422,73.32798,0.6548479,0.4812294,0.3661408,0.5982597,0.9352937,0.5691528,7.687547,3.985798,6.559673,4.319964,0.387947,0.6979757,32.95631,0.3508154,7.072609,1.224905,17.51447,0.5905226,9.789766,1.117415,0.05371092,1.475337,1.092577,1.002198,5.55951,0.4705006,6.267807,1.429971,29.39352,0.232732,556.477,0.3132899,1434.094,0.1219706,-89.92953,-1.00332,1544.743,0.1313231,1167.503,0.2831637,-98.15789,-0.845912,2438.811,0.1015675,1053.808,0.3259994,-101.3372,-0.7937269,-20.62902,-0.2777699,30.18062,0.1844474,0.01203716,2.196796,-0.01591164,-0.9958295,0.4934436,0.5207345,39.79506,0.166529,7.960052,1.187331,19.59729,0.5875691,10.92466,1.162699,-12.39696,20.94552,0.01099435,-0.002435404,0.2446706,4.214223,2.471315,0.2264286,0.1932654,0.176,0.1554863,-20.17086,1.0
EvelynGlennie_2003._59.wav,37.38156,0.1309624,32.95834,37.45068,41.13913,8.180794,137.1083,190.2807,32.95418,16.9101,0.6804908,0.5516462,0.2932073,0.6657402,1.01651,0.7233027,11.79499,8.30961,5.726475,3.912498,0.2763624,0.7913004,15.46491,1.161737,1.00782,12.06839,7.759242,2.16601,8.493798,1.660795,0.02719479,1.090827,1.038414,0.8106241,8.599573,0.470217,8.070079,1.003883,18.54815,0.6189545,738.8219,0.2918701,1403.679,0.1813711,-115.7738,-0.7741566,1646.131,0.1365836,1145.39,0.2099091,-111.3602,-0.7857509,2572.685,0.07380103,1012.631,0.2628427,-114.5178,-0.7336342,-10.05548,-0.8997747,22.09784,0.459228,0.02634571,0.9224649,-0.004713504,-3.586891,0.3773819,0.5500191,25.07555,0.5602914,-2.279324,-5.342507,2.109828,8.945185,3.242774,4.506163,-3.370925,10.22159,-0.01149019,0.01345527,0.1791144,3.584672,2.372035,0.1984211,0.1929893,0.215,0.2861284,-23.86419,1.0
AnupamMishra_2009I._71.wav,28.73349,0.1135974,26.27671,28.01957,31.78858,5.511869,67.5302,87.44893,38.32511,30.64637,0.6355731,0.6355305,0.2225232,0.607935,1.018586,0.7960632,9.69335,4.676879,6.550802,3.730363,0.3593841,0.8308761,31.37832,0.4529568,8.41589,1.35925,16.69022,0.8633742,3.58744,3.509614,0.03507549,1.238616,1.079099,0.9534709,6.622779,0.3754126,6.044547,1.218504,28.95275,0.2797176,524.8888,0.2785147,1417.045,0.1357871,-78.44592,-1.125217,1508.272,0.1430626,1091.102,0.2417865,-86.8017,-0.9318592,2467.995,0.07881927,951.0003,0.2803773,-91.01777,-0.8525528,-19.8531,-0.3501045,29.67007,0.2473155,0.01549645,1.577258,-0.0243412,-0.6948771,0.4742239,0.5885593,38.03187,0.2559692,10.03418,1.06226,17.55758,0.8749399,3.594032,4.020557,-10.62849,18.80576,-0.002248564,-0.002503518,0.1497524,3.876375,2.312139,0.2702273,0.1909127,0.156,0.1481182,-19.99148,1.0
ElifShafak_2010G._72.wav,34.97252,0.08775995,32.36305,34.5108,38.44387,6.080822,45.41137,52.21469,19.84013,10.40928,0.8711141,0.5769385,0.4066465,0.7887123,1.35811,0.9514632,11.30327,8.410624,9.042417,5.763959,0.3948922,0.8895015,27.63465,0.485137,-0.003742225,-3605.748,1.346528,10.64636,-6.992309,-1.843524,0.02203035,1.145195,0.9113078,0.9273447,9.613419,0.3034513,6.038568,1.618028,24.59362,0.3443964,664.678,0.2653854,1462.87,0.1483093,-69.66739,-1.233471,1599.265,0.1572551,1140.013,0.2505778,-73.78488,-1.078688,2553.027,0.08305116,1074.67,0.4137172,-79.97407,-0.9431303,-15.09946,-0.4041339,27.48955,0.256355,0.05632014,0.286386,-0.02090168,-0.6174853,0.4963366,0.725243,33.62423,0.2730785,1.538618,8.823071,1.925378,8.530659,-9.466292,-1.48538,-3.970627,14.29245,0.05122557,0.003701843,0.1608291,3.886398,1.957831,0.35,0.2344224,0.1407692,0.1669851,-18.98475,1.0
AdoraSvitak_2010._48.wav,39.45797,0.08900346,35.04571,40.35873,42.00443,6.958721,64.81647,104.3901,29.78111,11.70345,1.067224,0.5163366,0.547564,1.031522,1.512,0.9644364,14.03959,9.606574,11.34118,6.891202,0.559397,0.9319134,12.98816,1.34272,-1.840615,-10.17238,10.61934,1.424467,-10.50705,-1.685564,0.02025861,1.110024,0.8416048,1.086821,10.09232,0.3254554,8.744388,1.10182,12.7387,0.9653242,725.6378,0.2456567,1392.872,0.181102,-105.6787,-0.8705404,1701.847,0.1275669,996.9797,0.2834766,-100.8418,-0.8745217,2614.548,0.06454018,993.7903,0.2152741,-100.6317,-0.8772069,-9.185388,-0.8767572,16.36995,0.6255854,0.04132563,0.6247771,-0.01940069,-0.7101411,0.603237,0.6382245,19.9491,0.6449208,-8.109998,-2.165139,9.560136,1.897902,-20.53731,-0.7635881,-1.894654,8.337564,0.004529056,-0.005832928,0.5212726,4.518664,2.380952,0.2191667,0.1147068,0.1661538,0.09294651,-19.23409,1.0
EmilyOster_2007._104.wav,34.98069,0.1060005,31.55375,34.31079,38.28469,6.730946,161.0875,141.5436,24.22169,11.47598,0.8769416,0.7140112,0.251257,0.7137986,1.54378,1.292523,17.19022,8.261434,11.24276,6.787023,0.4484527,0.9664553,19.86806,0.5802475,-11.91462,-1.422913,4.041749,3.646198,-7.555969,-2.155968,0.03284257,1.131483,1.347227,0.898152,5.885527,0.6258087,3.851664,2.465336,15.19889,0.7193685,764.5421,0.2227577,1425.65,0.1657156,-106.1816,-0.8806758,1642.483,0.112763,1173.404,0.2419986,-103.9096,-0.8750578,2560.983,0.0700817,1014.928,0.280359,-106.5172,-0.8271112,-7.185491,-1.020779,18.2638,0.4252001,0.05284481,0.5019415,-0.009666981,-1.998324,0.6733237,0.6235183,25.8006,0.3930331,-14.92528,-1.233344,5.933189,2.928383,-16.14464,-1.116198,-2.809642,10.96674,0.01801283,0.004338769,0.2174025,4.484305,2.865762,0.1678947,0.107536,0.1694444,0.2426354,-20.94655,2.0
CatherineMohr_2009._54.wav,36.19326,0.08422076,34.29182,36.04148,39.34149,5.049671,78.08227,50.32296,11.0232,24.96266,0.6591833,0.8606828,0.1671928,0.4497824,1.134497,0.9673039,9.359651,5.209364,10.44608,6.985931,0.3321372,1.206962,19.48519,0.5792832,1.907408,6.476113,5.221849,2.529699,1.538843,6.930676,0.03391476,0.7995418,1.016413,0.6332886,7.491975,0.5078503,6.528288,1.254352,20.73718,0.4927452,780.9548,0.1705538,1321.74,0.1826321,-128.4946,-0.6876776,1747.251,0.1075373,1057.891,0.2353876,-128.3012,-0.6664692,2653.808,0.09323534,1028.824,0.3523446,-131.0645,-0.6267256,-12.68662,-0.7807391,25.02908,0.3384448,0.0261062,0.9394896,-0.01551748,-1.05684,0.6734201,0.6218399,27.39035,0.3625197,-0.1678165,-93.91582,3.183371,5.896002,-6.269453,-1.688213,-6.505381,16.02609,-0.01042549,0.004382979,0.108357,3.474904,1.968504,0.196,0.1471869,0.3625,0.4555422,-21.63159,1.0
AaronHuey_2010X._31.wav,27.10221,0.07965177,25.32811,26.83282,29.18246,3.854355,147.282,164.0719,23.54444,4.712632,0.4332353,1.308117,0.06277305,0.1428532,0.6365061,0.573733,10.4727,5.160623,4.644273,5.368065,0.1446075,1.799722,15.527,0.6654257,-4.506045,-3.174325,8.814611,1.229557,0.07942762,66.89731,0.02683069,1.34296,1.688516,1.062853,3.816064,0.6101527,1.413725,3.315265,7.773885,1.397501,545.6583,0.2438473,1347.007,0.1103301,-141.4254,-0.593126,1506.698,0.0997322,1132.045,0.1465401,-142.0152,-0.587166,2386.187,0.05010866,1070.594,0.3689377,-143.0042,-0.5722839,-6.216763,-1.193124,14.58573,0.3148556,0.02497694,0.5771677,-0.006907433,-2.013575,0.345049,1.120538,24.50614,0.2878125,-10.39174,-1.837765,15.53405,0.7241816,-2.686702,-2.559568,-4.53797,11.98041,0.01145032,0.009331264,0.06326521,2.325582,3.252033,0.085,0.03840573,0.2025,0.2031471,-26.85605,0.0
AaronHuey_2010X._63.wav,27.36021,0.05078648,26.22337,27.17735,28.44459,2.221218,102.2364,112.0295,20.585,7.864155,0.6137557,0.8394282,0.07851808,0.5605842,1.02979,0.9512723,11.85887,5.015523,10.24242,6.528921,0.2323154,1.058497,13.02299,1.176457,-1.154068,-10.62163,20.03123,0.9267787,-1.266204,-10.95351,0.02729685,0.6892911,1.508996,0.8602757,4.096057,0.5530653,-0.133095,-51.60767,12.00316,0.6390254,533.1282,0.3674751,1480.707,0.1827143,-122.4154,-0.7416946,1498.203,0.1312547,1048.841,0.2198845,-123.2291,-0.7100723,2473.683,0.05127536,997.3893,0.3114122,-123.3475,-0.7076619,-6.776328,-0.845953,13.88035,0.4604437,0.02901341,0.6433414,-0.01003572,-1.413908,0.4014887,0.6040849,23.14135,0.4340805,-5.247218,-2.736813,29.44118,0.5888805,-7.498905,-2.338136,-1.147899,7.396113,0.01287862,0.006793933,0.1122485,4.065041,2.754821,0.142,0.1410532,0.2222222,0.2492111,-25.39961,1.0
MichaelSpecter_2010._25.wav,35.80818,0.06513268,33.7641,35.53559,37.71824,3.95414,121.3783,127.2577,21.62153,21.23244,0.9302853,0.4329559,0.5189386,0.9887607,1.307319,0.7883801,8.856893,4.917669,5.47508,2.914274,0.5217586,0.6858875,28.1652,0.3907062,9.576297,1.170412,-12.06799,-0.7782453,-18.89797,-0.8884917,0.01632159,0.8940762,0.6249744,0.7921017,9.868303,0.2595402,7.020519,1.10151,36.50104,0.2226381,549.2123,0.3167263,1581.188,0.1077885,-113.197,-0.8186898,1460.508,0.1618703,1257.618,0.2188513,-99.34204,-0.8738629,2428.23,0.1302932,1232.45,0.4565735,-106.4437,-0.7569733,-19.37298,-0.3354059,34.40097,0.1984654,0.07485655,0.2415982,-0.03280303,-0.4624677,0.6677341,0.4324058,33.37688,0.2290651,12.97017,0.6015781,-14.01085,-0.672426,-27.53492,-0.6174352,-10.69155,20.4719,0.04250801,-0.01936691,0.3318384,4.016064,2.469136,0.2166667,0.1791337,0.2475,0.1957518,-17.57001,1.0
JenniferLin_2004._40.wav,32.01255,0.07412964,30.3475,31.50988,33.02251,2.675005,162.2768,232.0874,15.40101,9.317113,0.3038525,0.6851603,0.1156573,0.2515646,0.4835378,0.3678805,4.488431,1.939894,4.242926,2.314911,0.0722373,0.9380457,23.016,0.6526397,-2.852743,-4.828862,12.97288,1.27599,-7.958105,-1.54494,0.0233785,1.334003,1.14196,1.051987,7.944526,0.3539333,3.496486,1.972952,18.96954,0.315733,639.0059,0.2147964,1443.385,0.1183942,-96.82061,-0.9730963,1601.891,0.1125412,1035.583,0.215582,-101.9918,-0.8673821,2537.704,0.05555165,906.3741,0.2035598,-103.3685,-0.8430102,-11.09282,-0.4937654,18.55291,0.2983887,0.05446171,0.32377,-0.01388186,-0.9942681,0.1012833,0.6926413,31.6297,0.3575616,-5.12694,-2.615069,19.07429,0.9601626,-12.08925,-1.041615,-5.443818,12.04811,0.01964906,0.0004326965,0.04035386,3.756709,2.527076,0.2014286,0.1729516,0.1728572,0.1884686,-33.93777,1.0
IsabelAllende_2007._179.wav,31.52106,0.009940648,31.23568,31.71711,31.78481,0.5491257,0.0,0.0,-0.1528023,0.0,0.4611484,0.8517784,0.2070362,0.2429084,0.6838319,0.4767957,5.29283,3.603848,5.295885,3.161726,0.2111728,1.30144,16.17495,0.4792893,-1.297237,-4.916557,-0.08719328,-74.50031,-1.464177,-4.802626,0.008725991,0.0,4.36901,0.0507302,0.5652222,3.595158,9.156593,0.2651598,17.19214,0.1038442,851.7117,0.04083741,1601.8,0.06704926,-190.2666,-0.2147903,1825.107,0.04195407,1845.948,0.2974109,-190.8403,-0.2021305,2498.696,0.0910495,984.6063,0.3289953,-190.9824,-0.1998355,-8.497664,-0.2145898,12.15624,0.2795062,0.05251623,0.1119023,-0.03658628,-0.03872029,0.9373195,0.06462609,29.08114,0.1299733,-10.85986,-0.1799278,-9.769891,-0.1051919,-4.677329,-0.4286591,-5.060331,13.17395,0.02467716,0.001952495,0.1693156,2.020202,1.06383,0.04,0.0,0.435,0.165,-26.92778,1.0
BartonSeaver_2010Z._62.wav,34.15587,0.1440424,30.63763,31.91276,40.78782,10.15019,37.87488,0.0,-46.67638,0.0,0.2286057,1.125649,0.03693335,0.1160365,0.4359751,0.3990417,3.709506,1.237782,2.24242,2.437555,0.08782387,1.596761,12.92702,1.089045,2.683693,3.196427,9.967825,1.218538,-3.337493,-5.120813,0.04028298,0.9500946,1.221966,0.3832666,5.609718,0.5389388,4.16754,1.577151,22.40602,0.2723968,623.0411,0.2306336,1412.572,0.09559397,-134.9736,-0.6778668,1603.389,0.1163926,1107.462,0.1474912,-136.4243,-0.635566,2570.021,0.0519364,945.7344,0.2313205,-138.9193,-0.5980899,-13.57211,-0.4609743,22.68809,0.2422177,0.05184881,0.3793154,-0.01720485,-0.5983338,0.2012829,0.9249635,26.15402,0.1971761,-0.4410664,-29.50744,4.008196,4.482963,-17.34749,-1.246418,-5.190382,13.62268,0.007749366,0.0163174,0.02903293,3.875969,1.612903,0.205,0.175,0.26,0.3047403,-33.86208,1.0
BillDavenhall_2009P._44.wav,28.3084,0.09048983,25.95404,28.46515,30.2596,4.305561,100.5517,118.1593,20.08132,12.99505,1.189166,0.3631632,0.7988964,1.154438,1.561917,0.763021,13.87581,5.054841,8.788717,3.08334,0.6110466,0.5179155,29.59732,0.5230215,2.489661,5.311662,6.577441,2.831407,-12.99435,-1.160567,0.03630179,0.9254547,1.138533,0.9192985,4.951398,0.5781717,-0.0006925198,-6231.398,20.73067,0.3989528,626.8856,0.2597185,1405.23,0.1217012,-52.97842,-1.551831,1558.959,0.1606168,1013.643,0.2358573,-60.58409,-1.278045,2516.317,0.09897696,842.3652,0.3669117,-65.54048,-1.137532,-12.4231,-0.374887,24.18188,0.3665082,0.0550865,0.3375531,-0.03383328,-0.4543667,0.6652329,0.4937734,34.45021,0.2968602,-0.006351517,-1826.52,7.973798,2.502743,-15.26688,-1.026314,-6.21255,15.75608,0.04184815,-0.01936653,0.4743458,6.69145,3.041825,0.235,0.1716828,0.08571428,0.04271405,-18.34934,1.0
EllenDunhamJones_2010X._130.wav,40.67456,0.08405057,38.15559,41.43237,43.56189,5.406303,125.6152,74.8949,37.6369,59.53801,1.063599,0.5255251,0.5408926,0.8777754,1.595447,1.054554,15.72992,9.397782,9.432761,7.607455,0.4763572,0.7741849,21.47034,0.5436838,-5.825679,-2.663464,6.402458,2.354285,-19.23378,-0.9509884,0.01961854,1.201096,0.9538757,0.978677,10.5756,0.4001603,10.63318,0.9426587,18.18735,0.4844463,762.3918,0.1668881,1304.545,0.1635451,-101.4678,-0.8932677,1738.824,0.1028933,966.0754,0.273193,-102.8711,-0.8287392,2629.95,0.06866015,947.1449,0.2980192,-105.0202,-0.7923961,-11.76997,-0.4844889,19.96179,0.3473518,0.04439518,0.4558178,-0.02202077,-0.585032,0.5896784,0.6968148,24.84616,0.4132565,-9.768725,-1.586733,7.074343,2.415405,-26.72958,-0.6794353,-8.738286,15.75575,0.02454587,-0.01623902,0.3424173,3.904924,3.773585,0.1327273,0.1037997,0.1435294,0.1115633,-18.84822,1.0
JacquelineNovogratz_2005G._84.wav,34.87472,0.1061226,31.9475,34.72714,37.50539,5.557892,135.7389,178.2821,26.80368,14.17795,0.7669598,0.6532948,0.3017648,0.6573198,1.217473,0.9157082,12.08299,5.778576,8.9253,5.382965,0.3385252,0.8354902,20.75212,0.738233,1.941148,8.049562,6.811331,2.158944,-5.667851,-2.222231,0.0326256,1.587178,1.076177,0.9632508,8.334865,0.3951971,2.756747,3.265997,19.23715,0.4863098,705.8067,0.1800915,1380.447,0.1441945,-100.0787,-0.9247325,1687.875,0.114448,1042.892,0.2739078,-103.1466,-0.8451889,2605.44,0.07424723,1017.764,0.2855871,-105.918,-0.7976747,-13.02191,-0.6004289,22.59085,0.4007362,0.04621169,0.4680851,-0.0236049,-0.6050252,0.4700723,0.5708721,29.30361,0.3799362,-2.305003,-7.29618,6.652233,2.498328,-10.71719,-1.195816,-6.640022,13.83629,0.008294436,-0.007499508,0.1867805,3.862661,2.513227,0.2040789,0.1762189,0.177973,0.19141,-21.75737,1.0
BillDavenhall_2009P._101.wav,22.92672,0.1399053,20.64937,21.33425,26.59156,5.942194,64.68738,37.44581,18.85478,15.56392,0.6000637,0.7186754,0.2351285,0.4189934,0.9313796,0.6962511,9.233397,5.172589,8.40445,7.028949,0.2970462,1.082627,22.5561,0.4498245,4.368055,2.044961,2.253987,4.041595,-2.23033,-3.689337,0.04301043,0.7730618,1.255106,0.8565041,3.537646,0.5035193,2.69385,1.783124,24.37834,0.3411637,602.0012,0.2231482,1416.072,0.08237322,-160.4065,-0.4802465,1553.861,0.1120926,1056.894,0.1800099,-162.6659,-0.4429752,2487.084,0.0798632,808.2854,0.2115116,-164.3001,-0.4199812,-15.18524,-0.3675565,26.44351,0.2625657,0.02224314,0.900409,-0.02840642,-0.4579338,0.6234202,0.6253659,33.66466,0.2646899,7.016919,1.973742,6.950928,1.534984,-2.848132,-5.283928,-8.746535,18.41236,0.02920325,-0.008514534,0.2087131,2.620087,1.793722,0.105,0.07262919,0.4325,0.4745722,-23.2111,1.0
HelenFisher_2008._107.wav,35.49316,0.08075139,33.19,35.28751,37.97705,4.787056,157.6053,286.8451,14.06966,11.39649,0.8492979,0.5170421,0.4432204,0.7938221,1.242629,0.7994084,12.57613,7.834539,9.166464,5.76932,0.3408466,0.7773193,24.83779,0.6126175,-0.332579,-37.78822,4.642665,2.976492,-2.072009,-5.789697,0.0225943,2.070482,0.9219015,0.9915937,9.372213,0.3294097,9.530072,0.8785682,23.92925,0.3307058,678.9061,0.2309528,1430.58,0.1201658,-72.65783,-1.196068,1621.029,0.1083156,1073.839,0.2199565,-75.17552,-1.081482,2585.251,0.07144333,950.4364,0.2728447,-79.76791,-0.9806989,-13.59193,-0.488668,23.39241,0.3609718,0.06256227,0.322504,-0.0183776,-0.7313541,0.4176396,0.6357448,31.39883,0.3574845,-1.397913,-9.629996,4.016592,3.840341,-3.843885,-3.287003,-4.237662,11.20278,0.03480119,-0.001861752,0.1723305,4.547423,2.170139,0.3072,0.2857624,0.1443478,0.2210022,-20.95972,1.0
ArthurPottsDawson_2010G._19.wav,23.25064,0.06150436,22.15464,22.88685,24.13172,1.977087,90.15552,126.4829,21.20053,19.6606,0.6715685,0.4706773,0.3919457,0.625706,0.9381837,0.546238,8.58231,3.331331,7.693619,4.608789,0.280001,0.6730111,29.77745,0.49405,-3.101405,-3.49758,12.88758,1.122164,4.726721,2.780912,0.03125062,1.067104,1.581485,0.820173,3.799823,0.4813514,5.74884,0.7767337,24.48569,0.2848236,655.993,0.3541012,1509.031,0.191533,-79.19125,-1.146391,1569.732,0.1535071,1192.627,0.3576261,-83.95708,-1.034682,2497.242,0.08357681,928.0908,0.3512986,-86.94465,-0.9738058,-11.90254,-0.4846777,20.7174,0.3155239,0.0285686,0.6172357,-0.01383689,-1.144879,0.3357434,0.6153216,36.57826,0.2488211,-4.882329,-2.074726,13.42768,1.175692,6.234457,2.336706,-5.879477,14.89347,0.0120331,0.00235586,0.1983159,6.128134,3.966006,0.1442857,0.1143125,0.08785714,0.06688782,-24.19466,2.0
CatherineMohr_2009._60.wav,34.87104,0.03793,34.30472,35.24564,35.68731,1.382595,112.146,69.64399,5.309482,6.512215,0.4208366,1.036543,0.1454463,0.1800156,0.6491091,0.5036628,6.926726,5.762666,5.409371,7.111452,0.1745808,1.486589,17.40434,0.7566374,9.124967,1.314185,5.78023,2.376915,4.366098,3.136068,0.02494963,0.8454485,0.826673,0.9319181,10.05924,0.2309403,11.56245,0.6942759,30.49619,0.265167,644.9504,0.2167049,1429.342,0.1126364,-174.0104,-0.3687328,1620.541,0.1407076,992.9573,0.1860338,-173.6763,-0.3571574,2633.596,0.04206152,927.502,0.2399274,-174.712,-0.3405885,-14.98257,-0.4303355,25.55332,0.4186218,0.0464052,0.4720953,-0.02234042,-0.5122778,0.4937296,0.6773117,30.40743,0.5187915,8.679268,1.271997,9.256227,2.1156,-16.19075,-0.7992091,-9.066034,18.37032,-0.01174118,0.002667431,0.1134291,1.823708,1.547988,0.088,0.05844655,0.675,1.047986,-23.45812,1.0
AimeeMullins_1998._4.wav,34.17677,0.04884273,33.21803,34.05634,35.2054,1.98737,88.37146,121.244,6.727275,9.441065,0.09448624,0.285377,0.07196151,0.08719873,0.1189608,0.04699928,0.6366028,0.3825087,0.6139234,0.45969,0.00959815,0.4361464,15.1531,0.4874319,7.758578,1.659627,-0.5998483,-18.59766,-3.06859,-4.287282,0.01362676,1.444327,0.9902404,0.7658885,7.003076,0.3240179,-3.29904,-2.274806,11.28972,0.7939788,658.858,0.2149544,1416.685,0.1269104,-123.8304,-0.7529713,1618.129,0.1289712,1153.699,0.2222465,-126.1083,-0.7097974,2500.365,0.07339106,1035.545,0.3069675,-127.7482,-0.6835563,-8.884913,-0.6286014,17.57342,0.3301648,0.02572924,0.5925034,-0.006949014,-2.234171,0.01080673,0.4903008,20.31088,0.1979777,-0.4497624,-30.94966,-3.861557,-3.464163,-12.07701,-1.042356,-9.476602,17.32722,0.002036189,0.003837268,0.008902722,3.877424,2.634881,0.1361905,0.1084073,0.2260976,0.2532797,-54.56931,0.0
